delivery_id,match_id,inning,batting_team,bowling_team,over,ball,batsman,bowler,batsman_runs,extras,total_runs,is_wicket,dismissal_kind
12828,54,1,Punjab Kings,Delhi Capitals,18,6,Jonny Bairstow,Rishabh Pant,1,0,1,0,
12829,54,1,Punjab Kings,Delhi Capitals,19,1,Shikhar Dhawan,Axar Patel,0,0,0,0,
12830,54,1,Punjab Kings,Delhi Capitals,19,2,Arshdeep Singh,Axar Patel,4,0,4,0,
12831,54,1,Punjab Kings,Delhi Capitals,19,3,Arshdeep Singh,Rishabh Pant,0,0,0,0,
12832,54,1,Punjab Kings,Delhi Capitals,19,4,Jonny Bairstow,Rishabh Pant,0,0,0,0,
12833,54,1,Punjab Kings,Delhi Capitals,19,5,Shikhar Dhawan,Kuldeep Yadav,1,0,1,0,
12834,54,1,Punjab Kings,Delhi Capitals,19,6,Shikhar Dhawan,Axar Patel,0,1,1,0,
12835,54,1,Punjab Kings,Delhi Capitals,20,1,Jonny Bairstow,Axar Patel,0,0,0,0,
12836,54,1,Punjab Kings,Delhi Capitals,20,2,Arshdeep Singh,Kuldeep Yadav,0,1,1,0,
12837,54,1,Punjab Kings,Delhi Capitals,20,3,Jonny Bairstow,Kuldeep Yadav,4,0,4,0,
12838,54,1,Punjab Kings,Delhi Capitals,20,4,Jonny Bairstow,Kuldeep Yadav,0,0,0,0,
12839,54,1,Punjab Kings,Delhi Capitals,20,5,Jonny Bairstow,Axar Patel,6,0,6,0,
12840,54,1,Punjab Kings,Delhi Capitals,20,6,Arshdeep Singh,Rishabh Pant,1,0,1,1,bowled
12841,54,2,Delhi Capitals,Punjab Kings,1,1,David Warner,Arshdeep Singh,2,0,2,0,
12842,54,2,Delhi Capitals,Punjab Kings,1,2,Prithvi Shaw,Sam Curran,1,0,1,0,
12843,54,2,Delhi Capitals,Punjab Kings,1,3,Prithvi Shaw,Sam Curran,2,1,3,0,
12844,54,2,Delhi Capitals,Punjab Kings,1,4,Axar Patel,Liam Livingstone,0,0,0,0,
12845,54,2,Delhi Capitals,Punjab Kings,1,5,David Warner,Liam Livingstone,4,0,4,0,
12846,54,2,Delhi Capitals,Punjab Kings,1,6,Axar Patel,Liam Livingstone,2,0,2,0,
12847,54,2,Delhi Capitals,Punjab Kings,2,1,Axar Patel,Arshdeep Singh,0,0,0,0,
12848,54,2,Delhi Capitals,Punjab Kings,2,2,Prithvi Shaw,Arshdeep Singh,4,0,4,0,
12849,54,2,Delhi Capitals,Punjab Kings,2,3,Axar Patel,Sam Curran,0,0,0,0,
12850,54,2,Delhi Capitals,Punjab Kings,2,4,Axar Patel,Liam Livingstone,0,0,0,0,
12851,54,2,Delhi Capitals,Punjab Kings,2,5,Axar Patel,Arshdeep Singh,4,0,4,0,
12852,54,2,Delhi Capitals,Punjab Kings,2,6,Prithvi Shaw,Liam Livingstone,1,1,2,0,
12853,54,2,Delhi Capitals,Punjab Kings,3,1,David Warner,Liam Livingstone,0,0,0,0,
12854,54,2,Delhi Capitals,Punjab Kings,3,2,David Warner,Sam Curran,4,0,4,0,
12855,54,2,Delhi Capitals,Punjab Kings,3,3,David Warner,Liam Livingstone,0,0,0,0,
12856,54,2,Delhi Capitals,Punjab Kings,3,4,Prithvi Shaw,Arshdeep Singh,0,0,0,0,
12857,54,2,Delhi Capitals,Punjab Kings,3,5,David Warner,Arshdeep Singh,6,0,6,0,
12858,54,2,Delhi Capitals,Punjab Kings,3,6,David Warner,Liam Livingstone,2,0,2,0,
12859,54,2,Delhi Capitals,Punjab Kings,4,1,David Warner,Sam Curran,0,0,0,0,
12860,54,2,Delhi Capitals,Punjab Kings,4,2,Prithvi Shaw,Arshdeep Singh,0,0,0,0,
12861,54,2,Delhi Capitals,Punjab Kings,4,3,Prithvi Shaw,Arshdeep Singh,2,0,2,0,
12862,54,2,Delhi Capitals,Punjab Kings,4,4,Prithvi Shaw,Liam Livingstone,2,0,2,1,lbw
12863,54,2,Delhi Capitals,Punjab Kings,4,5,Axar Patel,Sam Curran,0,1,1,0,
12864,54,2,Delhi Capitals,Punjab Kings,4,6,Axar Patel,Arshdeep Singh,1,0,1,0,
12865,54,2,Delhi Capitals,Punjab Kings,5,1,Axar Patel,Arshdeep Singh,6,0,6,0,
12866,54,2,Delhi Capitals,Punjab Kings,5,2,David Warner,Arshdeep Singh,6,0,6,0,
12867,54,2,Delhi Capitals,Punjab Kings,5,3,Axar Patel,Liam Livingstone,0,0,0,0,
12868,54,2,Delhi Capitals,Punjab Kings,5,4,David Warner,Sam Curran,0,0,0,0,
12869,54,2,Delhi Capitals,Punjab Kings,5,5,Axar Patel,Arshdeep Singh,0,0,0,0,
12870,54,2,Delhi Capitals,Punjab Kings,5,6,David Warner,Sam Curran,1,0,1,0,
12871,54,2,Delhi Capitals,Punjab Kings,6,1,Prithvi Shaw,Arshdeep Singh,0,0,0,0,
12872,54,2,Delhi Capitals,Punjab Kings,6,2,Axar Patel,Liam Livingstone,1,1,2,1,bowled
12873,54,2,Delhi Capitals,Punjab Kings,6,3,David Warner,Sam Curran,2,0,2,0,
12874,54,2,Delhi Capitals,Punjab Kings,6,4,Axar Patel,Liam Livingstone,6,0,6,0,
12875,54,2,Delhi Capitals,Punjab Kings,6,5,David Warner,Liam Livingstone,1,0,1,0,
12876,54,2,Delhi Capitals,Punjab Kings,6,6,David Warner,Sam Curran,2,0,2,0,
12877,54,2,Delhi Capitals,Punjab Kings,7,1,Prithvi Shaw,Arshdeep Singh,0,0,0,0,
12878,54,2,Delhi Capitals,Punjab Kings,7,2,Prithvi Shaw,Arshdeep Singh,0,0,0,0,
12879,54,2,Delhi Capitals,Punjab Kings,7,3,David Warner,Sam Curran,1,0,1,0,
12880,54,2,Delhi Capitals,Punjab Kings,7,4,Axar Patel,Arshdeep Singh,1,0,1,0,
12881,54,2,Delhi Capitals,Punjab Kings,7,5,David Warner,Sam Curran,4,0,4,0,
12882,54,2,Delhi Capitals,Punjab Kings,7,6,Axar Patel,Sam Curran,0,0,0,0,
12883,54,2,Delhi Capitals,Punjab Kings,8,1,Axar Patel,Sam Curran,2,0,2,0,
12884,54,2,Delhi Capitals,Punjab Kings,8,2,David Warner,Sam Curran,2,0,2,0,
12885,54,2,Delhi Capitals,Punjab Kings,8,3,David Warner,Liam Livingstone,0,0,0,0,
12886,54,2,Delhi Capitals,Punjab Kings,8,4,Prithvi Shaw,Sam Curran,6,0,6,0,
12887,54,2,Delhi Capitals,Punjab Kings,8,5,David Warner,Liam Livingstone,4,0,4,0,
12888,54,2,Delhi Capitals,Punjab Kings,8,6,Prithvi Shaw,Arshdeep Singh,1,0,1,0,
12889,54,2,Delhi Capitals,Punjab Kings,9,1,Axar Patel,Arshdeep Singh,1,0,1,0,
12890,54,2,Delhi Capitals,Punjab Kings,9,2,Axar Patel,Liam Livingstone,0,0,0,0,
12891,54,2,Delhi Capitals,Punjab Kings,9,3,David Warner,Sam Curran,2,0,2,0,
12892,54,2,Delhi Capitals,Punjab Kings,9,4,David Warner,Sam Curran,0,1,1,0,
12893,54,2,Delhi Capitals,Punjab Kings,9,5,Axar Patel,Sam Curran,1,0,1,0,
12894,54,2,Delhi Capitals,Punjab Kings,9,6,Prithvi Shaw,Liam Livingstone,2,0,2,1,bowled
12895,54,2,Delhi Capitals,Punjab Kings,10,1,Axar Patel,Arshdeep Singh,1,0,1,0,
12896,54,2,Delhi Capitals,Punjab Kings,10,2,Axar Patel,Liam Livingstone,1,0,1,0,
12897,54,2,Delhi Capitals,Punjab Kings,10,3,Axar Patel,Liam Livingstone,6,0,6,0,
12898,54,2,Delhi Capitals,Punjab Kings,10,4,Axar Patel,Sam Curran,1,0,1,0,
12899,54,2,Delhi Capitals,Punjab Kings,10,5,Axar Patel,Arshdeep Singh,1,0,1,0,
12900,54,2,Delhi Capitals,Punjab Kings,10,6,Prithvi Shaw,Sam Curran,0,0,0,0,
12901,54,2,Delhi Capitals,Punjab Kings,11,1,Axar Patel,Liam Livingstone,0,0,0,0,
12902,54,2,Delhi Capitals,Punjab Kings,11,2,Prithvi Shaw,Sam Curran,1,0,1,0,
12903,54,2,Delhi Capitals,Punjab Kings,11,3,Axar Patel,Sam Curran,6,0,6,0,
12904,54,2,Delhi Capitals,Punjab Kings,11,4,David Warner,Liam Livingstone,1,0,1,0,
12905,54,2,Delhi Capitals,Punjab Kings,11,5,David Warner,Arshdeep Singh,2,0,2,0,
12906,54,2,Delhi Capitals,Punjab Kings,11,6,Axar Patel,Arshdeep Singh,1,0,1,0,
12907,54,2,Delhi Capitals,Punjab Kings,12,1,Axar Patel,Sam Curran,0,0,0,0,
12908,54,2,Delhi Capitals,Punjab Kings,12,2,Prithvi Shaw,Arshdeep Singh,1,0,1,1,lbw
12909,54,2,Delhi Capitals,Punjab Kings,12,3,Prithvi Shaw,Sam Curran,6,1,7,0,
12910,54,2,Delhi Capitals,Punjab Kings,12,4,Axar Patel,Sam Curran,1,0,1,0,
12911,54,2,Delhi Capitals,Punjab Kings,12,5,Axar Patel,Liam Livingstone,4,0,4,0,
12912,54,2,Delhi Capitals,Punjab Kings,12,6,Prithvi Shaw,Liam Livingstone,6,1,7,0,
12913,54,2,Delhi Capitals,Punjab Kings,13,1,Axar Patel,Arshdeep Singh,1,0,1,0,
12914,54,2,Delhi Capitals,Punjab Kings,13,2,Prithvi Shaw,Arshdeep Singh,0,0,0,0,
12915,54,2,Delhi Capitals,Punjab Kings,13,3,Prithvi Shaw,Arshdeep Singh,2,0,2,1,bowled
12916,54,2,Delhi Capitals,Punjab Kings,13,4,David Warner,Sam Curran,6,0,6,0,
12917,54,2,Delhi Capitals,Punjab Kings,13,5,Prithvi Shaw,Sam Curran,0,0,0,0,
12918,54,2,Delhi Capitals,Punjab Kings,13,6,Axar Patel,Sam Curran,2,1,3,0,
12919,54,2,Delhi Capitals,Punjab Kings,14,1,Prithvi Shaw,Arshdeep Singh,1,0,1,0,
12920,54,2,Delhi Capitals,Punjab Kings,14,2,Prithvi Shaw,Sam Curran,0,0,0,0,
12921,54,2,Delhi Capitals,Punjab Kings,14,3,David Warner,Liam Livingstone,1,0,1,0,
12922,54,2,Delhi Capitals,Punjab Kings,14,4,Prithvi Shaw,Sam Curran,0,1,1,0,
12923,54,2,Delhi Capitals,Punjab Kings,14,5,Axar Patel,Sam Curran,4,1,5,0,
12924,54,2,Delhi Capitals,Punjab Kings,14,6,Prithvi Shaw,Arshdeep Singh,4,0,4,0,
12925,54,2,Delhi Capitals,Punjab Kings,15,1,Prithvi Shaw,Arshdeep Singh,0,0,0,0,
12926,54,2,Delhi Capitals,Punjab Kings,15,2,Prithvi Shaw,Liam Livingstone,1,0,1,0,
12927,54,2,Delhi Capitals,Punjab Kings,15,3,Prithvi Shaw,Arshdeep Singh,0,0,0,0,
12928,54,2,Delhi Capitals,Punjab Kings,15,4,Axar Patel,Sam Curran,4,1,5,0,
12929,54,2,Delhi Capitals,Punjab Kings,15,5,Axar Patel,Arshdeep Singh,0,0,0,0,
12930,54,2,Delhi Capitals,Punjab Kings,15,6,Axar Patel,Sam Curran,1,0,1,0,
12931,54,2,Delhi Capitals,Punjab Kings,16,1,Axar Patel,Sam Curran,0,0,0,0,
12932,54,2,Delhi Capitals,Punjab Kings,16,2,Axar Patel,Arshdeep Singh,0,0,0,0,
12933,54,2,Delhi Capitals,Punjab Kings,16,3,Prithvi Shaw,Arshdeep Singh,1,0,1,0,
12934,54,2,Delhi Capitals,Punjab Kings,16,4,Prithvi Shaw,Liam Livingstone,2,0,2,0,
12935,54,2,Delhi Capitals,Punjab Kings,16,5,Prithvi Shaw,Sam Curran,4,0,4,0,
12936,54,2,Delhi Capitals,Punjab Kings,16,6,David Warner,Liam Livingstone,2,0,2,0,
12937,54,2,Delhi Capitals,Punjab Kings,17,1,Prithvi Shaw,Sam Curran,2,0,2,0,
12938,54,2,Delhi Capitals,Punjab Kings,17,2,Prithvi Shaw,Arshdeep Singh,0,0,0,0,
12939,54,2,Delhi Capitals,Punjab Kings,17,3,David Warner,Sam Curran,1,0,1,0,
12940,54,2,Delhi Capitals,Punjab Kings,17,4,Axar Patel,Sam Curran,1,0,1,0,
12941,54,2,Delhi Capitals,Punjab Kings,17,5,Axar Patel,Liam Livingstone,4,0,4,0,
12942,54,2,Delhi Capitals,Punjab Kings,17,6,David Warner,Sam Curran,1,0,1,0,
12943,54,2,Delhi Capitals,Punjab Kings,18,1,David Warner,Arshdeep Singh,1,0,1,0,
12944,54,2,Delhi Capitals,Punjab Kings,18,2,David Warner,Liam Livingstone,0,0,0,0,
12945,54,2,Delhi Capitals,Punjab Kings,18,3,David Warner,Arshdeep Singh,4,0,4,0,
12946,54,2,Delhi Capitals,Punjab Kings,18,4,Axar Patel,Sam Curran,0,0,0,1,bowled
12947,54,2,Delhi Capitals,Punjab Kings,18,5,Prithvi Shaw,Arshdeep Singh,1,0,1,0,
12948,54,2,Delhi Capitals,Punjab Kings,18,6,Axar Patel,Sam Curran,1,0,1,1,caught
12949,54,2,Delhi Capitals,Punjab Kings,19,1,Axar Patel,Liam Livingstone,0,0,0,0,
12950,54,2,Delhi Capitals,Punjab Kings,19,2,Prithvi Shaw,Arshdeep Singh,4,0,4,0,
12951,54,2,Delhi Capitals,Punjab Kings,19,3,David Warner,Sam Curran,0,0,0,0,
12952,54,2,Delhi Capitals,Punjab Kings,19,4,Prithvi Shaw,Arshdeep Singh,0,0,0,0,
12953,54,2,Delhi Capitals,Punjab Kings,19,5,Prithvi Shaw,Arshdeep Singh,4,0,4,1,bowled
12954,54,2,Delhi Capitals,Punjab Kings,19,6,Prithvi Shaw,Sam Curran,4,0,4,0,
12955,54,2,Delhi Capitals,Punjab Kings,20,1,Prithvi Shaw,Sam Curran,0,0,0,1,bowled
12956,54,2,Delhi Capitals,Punjab Kings,20,2,Axar Patel,Liam Livingstone,0,0,0,0,
12957,54,2,Delhi Capitals,Punjab Kings,20,3,Axar Patel,Liam Livingstone,1,0,1,0,
12958,54,2,Delhi Capitals,Punjab Kings,20,4,David Warner,Arshdeep Singh,4,1,5,0,
12959,54,2,Delhi Capitals,Punjab Kings,20,5,Prithvi Shaw,Arshdeep Singh,4,0,4,0,
12960,54,2,Delhi Capitals,Punjab Kings,20,6,Axar Patel,Liam Livingstone,2,1,3,0,
12961,55,1,Punjab Kings,Royal Challengers Bangalore,1,1,Jonny Bairstow,Mohammed Siraj,1,0,1,0,
12962,55,1,Punjab Kings,Royal Challengers Bangalore,1,2,Arshdeep Singh,Glenn Maxwell,1,0,1,0,
12963,55,1,Punjab Kings,Royal Challengers Bangalore,1,3,Jonny Bairstow,Dinesh Karthik,4,0,4,0,
12964,55,1,Punjab Kings,Royal Challengers Bangalore,1,4,Jonny Bairstow,Glenn Maxwell,0,0,0,0,
12965,55,1,Punjab Kings,Royal Challengers Bangalore,1,5,Jonny Bairstow,Glenn Maxwell,4,0,4,0,
12966,55,1,Punjab Kings,Royal Challengers Bangalore,1,6,Arshdeep Singh,Mohammed Siraj,0,0,0,0,
12967,55,1,Punjab Kings,Royal Challengers Bangalore,2,1,Arshdeep Singh,Dinesh Karthik,4,0,4,0,
12968,55,1,Punjab Kings,Royal Challengers Bangalore,2,2,Shikhar Dhawan,Mohammed Siraj,0,0,0,0,
12969,55,1,Punjab Kings,Royal Challengers Bangalore,2,3,Shikhar Dhawan,Mohammed Siraj,4,0,4,0,
12970,55,1,Punjab Kings,Royal Challengers Bangalore,2,4,Arshdeep Singh,Dinesh Karthik,0,0,0,0,
12971,55,1,Punjab Kings,Royal Challengers Bangalore,2,5,Jonny Bairstow,Dinesh Karthik,4,0,4,0,
12972,55,1,Punjab Kings,Royal Challengers Bangalore,2,6,Arshdeep Singh,Dinesh Karthik,0,0,0,0,
12973,55,1,Punjab Kings,Royal Challengers Bangalore,3,1,Arshdeep Singh,Glenn Maxwell,0,0,0,0,
12974,55,1,Punjab Kings,Royal Challengers Bangalore,3,2,Arshdeep Singh,Glenn Maxwell,4,0,4,0,
12975,55,1,Punjab Kings,Royal Challengers Bangalore,3,3,Jonny Bairstow,Dinesh Karthik,1,0,1,0,
12976,55,1,Punjab Kings,Royal Challengers Bangalore,3,4,Jonny Bairstow,Dinesh Karthik,0,0,0,0,
12977,55,1,Punjab Kings,Royal Challengers Bangalore,3,5,Jonny Bairstow,Mohammed Siraj,0,0,0,0,
12978,55,1,Punjab Kings,Royal Challengers Bangalore,3,6,Shikhar Dhawan,Dinesh Karthik,1,0,1,0,
12979,55,1,Punjab Kings,Royal Challengers Bangalore,4,1,Jonny Bairstow,Dinesh Karthik,0,1,1,0,
12980,55,1,Punjab Kings,Royal Challengers Bangalore,4,2,Arshdeep Singh,Mohammed Siraj,4,0,4,0,
12981,55,1,Punjab Kings,Royal Challengers Bangalore,4,3,Arshdeep Singh,Mohammed Siraj,1,0,1,0,
12982,55,1,Punjab Kings,Royal Challengers Bangalore,4,4,Arshdeep Singh,Mohammed Siraj,0,0,0,0,
12983,55,1,Punjab Kings,Royal Challengers Bangalore,4,5,Jonny Bairstow,Dinesh Karthik,2,0,2,0,
12984,55,1,Punjab Kings,Royal Challengers Bangalore,4,6,Shikhar Dhawan,Glenn Maxwell,1,0,1,0,
12985,55,1,Punjab Kings,Royal Challengers Bangalore,5,1,Jonny Bairstow,Dinesh Karthik,1,0,1,0,
12986,55,1,Punjab Kings,Royal Challengers Bangalore,5,2,Arshdeep Singh,Dinesh Karthik,6,0,6,1,caught
12987,55,1,Punjab Kings,Royal Challengers Bangalore,5,3,Shikhar Dhawan,Dinesh Karthik,0,0,0,0,
12988,55,1,Punjab Kings,Royal Challengers Bangalore,5,4,Shikhar Dhawan,Glenn Maxwell,1,0,1,0,
12989,55,1,Punjab Kings,Royal Challengers Bangalore,5,5,Arshdeep Singh,Dinesh Karthik,1,0,1,0,
12990,55,1,Punjab Kings,Royal Challengers Bangalore,5,6,Jonny Bairstow,Dinesh Karthik,0,0,0,0,
12991,55,1,Punjab Kings,Royal Challengers Bangalore,6,1,Shikhar Dhawan,Dinesh Karthik,2,0,2,0,
12992,55,1,Punjab Kings,Royal Challengers Bangalore,6,2,Jonny Bairstow,Mohammed Siraj,0,0,0,0,
12993,55,1,Punjab Kings,Royal Challengers Bangalore,6,3,Arshdeep Singh,Glenn Maxwell,0,0,0,0,
12994,55,1,Punjab Kings,Royal Challengers Bangalore,6,4,Arshdeep Singh,Glenn Maxwell,1,0,1,0,
12995,55,1,Punjab Kings,Royal Challengers Bangalore,6,5,Shikhar Dhawan,Glenn Maxwell,1,0,1,0,
12996,55,1,Punjab Kings,Royal Challengers Bangalore,6,6,Shikhar Dhawan,Mohammed Siraj,1,0,1,0,
12997,55,1,Punjab Kings,Royal Challengers Bangalore,7,1,Shikhar Dhawan,Glenn Maxwell,1,0,1,0,
12998,55,1,Punjab Kings,Royal Challengers Bangalore,7,2,Jonny Bairstow,Glenn Maxwell,2,0,2,0,
12999,55,1,Punjab Kings,Royal Challengers Bangalore,7,3,Shikhar Dhawan,Dinesh Karthik,6,0,6,0,
13000,55,1,Punjab Kings,Royal Challengers Bangalore,7,4,Jonny Bairstow,Dinesh Karthik,1,0,1,0,
13001,55,1,Punjab Kings,Royal Challengers Bangalore,7,5,Shikhar Dhawan,Mohammed Siraj,4,0,4,0,
13002,55,1,Punjab Kings,Royal Challengers Bangalore,7,6,Jonny Bairstow,Mohammed Siraj,6,0,6,0,
13003,55,1,Punjab Kings,Royal Challengers Bangalore,8,1,Arshdeep Singh,Dinesh Karthik,0,0,0,0,
13004,55,1,Punjab Kings,Royal Challengers Bangalore,8,2,Shikhar Dhawan,Mohammed Siraj,0,0,0,0,
13005,55,1,Punjab Kings,Royal Challengers Bangalore,8,3,Arshdeep Singh,Mohammed Siraj,0,0,0,0,
13006,55,1,Punjab Kings,Royal Challengers Bangalore,8,4,Arshdeep Singh,Glenn Maxwell,1,1,2,0,
13007,55,1,Punjab Kings,Royal Challengers Bangalore,8,5,Shikhar Dhawan,Mohammed Siraj,6,0,6,0,
13008,55,1,Punjab Kings,Royal Challengers Bangalore,8,6,Shikhar Dhawan,Glenn Maxwell,4,0,4,0,
13009,55,1,Punjab Kings,Royal Challengers Bangalore,9,1,Jonny Bairstow,Dinesh Karthik,0,1,1,0,
13010,55,1,Punjab Kings,Royal Challengers Bangalore,9,2,Jonny Bairstow,Dinesh Karthik,0,0,0,0,
13011,55,1,Punjab Kings,Royal Challengers Bangalore,9,3,Shikhar Dhawan,Dinesh Karthik,0,0,0,0,
13012,55,1,Punjab Kings,Royal Challengers Bangalore,9,4,Jonny Bairstow,Mohammed Siraj,6,0,6,0,
13013,55,1,Punjab Kings,Royal Challengers Bangalore,9,5,Shikhar Dhawan,Glenn Maxwell,1,0,1,0,
13014,55,1,Punjab Kings,Royal Challengers Bangalore,9,6,Arshdeep Singh,Dinesh Karthik,6,0,6,0,
13015,55,1,Punjab Kings,Royal Challengers Bangalore,10,1,Shikhar Dhawan,Glenn Maxwell,2,0,2,0,
13016,55,1,Punjab Kings,Royal Challengers Bangalore,10,2,Jonny Bairstow,Dinesh Karthik,0,0,0,0,
13017,55,1,Punjab Kings,Royal Challengers Bangalore,10,3,Jonny Bairstow,Mohammed Siraj,1,0,1,0,
13018,55,1,Punjab Kings,Royal Challengers Bangalore,10,4,Shikhar Dhawan,Mohammed Siraj,0,0,0,0,
13019,55,1,Punjab Kings,Royal Challengers Bangalore,10,5,Jonny Bairstow,Mohammed Siraj,1,1,2,0,
13020,55,1,Punjab Kings,Royal Challengers Bangalore,10,6,Shikhar Dhawan,Glenn Maxwell,4,0,4,0,
13021,55,1,Punjab Kings,Royal Challengers Bangalore,11,1,Jonny Bairstow,Glenn Maxwell,4,1,5,0,
13022,55,1,Punjab Kings,Royal Challengers Bangalore,11,2,Shikhar Dhawan,Dinesh Karthik,1,0,1,0,
13023,55,1,Punjab Kings,Royal Challengers Bangalore,11,3,Jonny Bairstow,Glenn Maxwell,0,0,0,0,
13024,55,1,Punjab Kings,Royal Challengers Bangalore,11,4,Shikhar Dhawan,Glenn Maxwell,1,0,1,0,
13025,55,1,Punjab Kings,Royal Challengers Bangalore,11,5,Jonny Bairstow,Glenn Maxwell,1,0,1,0,
13026,55,1,Punjab Kings,Royal Challengers Bangalore,11,6,Arshdeep Singh,Dinesh Karthik,0,0,0,0,
13027,55,1,Punjab Kings,Royal Challengers Bangalore,12,1,Arshdeep Singh,Glenn Maxwell,2,0,2,0,
13028,55,1,Punjab Kings,Royal Challengers Bangalore,12,2,Jonny Bairstow,Dinesh Karthik,2,0,2,0,
13029,55,1,Punjab Kings,Royal Challengers Bangalore,12,3,Arshdeep Singh,Dinesh Karthik,1,1,2,0,
13030,55,1,Punjab Kings,Royal Challengers Bangalore,12,4,Arshdeep Singh,Dinesh Karthik,1,1,2,0,
13031,55,1,Punjab Kings,Royal Challengers Bangalore,12,5,Arshdeep Singh,Glenn Maxwell,6,0,6,0,
13032,55,1,Punjab Kings,Royal Challengers Bangalore,12,6,Arshdeep Singh,Glenn Maxwell,0,0,0,0,
13033,55,1,Punjab Kings,Royal Challengers Bangalore,13,1,Shikhar Dhawan,Glenn Maxwell,1,0,1,0,
13034,55,1,Punjab Kings,Royal Challengers Bangalore,13,2,Arshdeep Singh,Dinesh Karthik,2,0,2,0,
13035,55,1,Punjab Kings,Royal Challengers Bangalore,13,3,Arshdeep Singh,Glenn Maxwell,0,0,0,0,
13036,55,1,Punjab Kings,Royal Challengers Bangalore,13,4,Jonny Bairstow,Dinesh Karthik,2,1,3,0,
13037,55,1,Punjab Kings,Royal Challengers Bangalore,13,5,Shikhar Dhawan,Mohammed Siraj,6,0,6,0,
13038,55,1,Punjab Kings,Royal Challengers Bangalore,13,6,Arshdeep Singh,Dinesh Karthik,2,0,2,0,
13039,55,1,Punjab Kings,Royal Challengers Bangalore,14,1,Shikhar Dhawan,Mohammed Siraj,0,0,0,0,
13040,55,1,Punjab Kings,Royal Challengers Bangalore,14,2,Arshdeep Singh,Glenn Maxwell,0,0,0,0,
13041,55,1,Punjab Kings,Royal Challengers Bangalore,14,3,Shikhar Dhawan,Glenn Maxwell,0,1,1,0,
13042,55,1,Punjab Kings,Royal Challengers Bangalore,14,4,Arshdeep Singh,Mohammed Siraj,0,0,0,0,
13043,55,1,Punjab Kings,Royal Challengers Bangalore,14,5,Shikhar Dhawan,Dinesh Karthik,4,0,4,0,
13044,55,1,Punjab Kings,Royal Challengers Bangalore,14,6,Shikhar Dhawan,Glenn Maxwell,2,0,2,0,
13045,55,1,Punjab Kings,Royal Challengers Bangalore,15,1,Jonny Bairstow,Glenn Maxwell,1,0,1,1,bowled
13046,55,1,Punjab Kings,Royal Challengers Bangalore,15,2,Jonny Bairstow,Glenn Maxwell,6,0,6,0,
13047,55,1,Punjab Kings,Royal Challengers Bangalore,15,3,Arshdeep Singh,Dinesh Karthik,1,0,1,0,
13048,55,1,Punjab Kings,Royal Challengers Bangalore,15,4,Arshdeep Singh,Mohammed Siraj,2,1,3,0,
13049,55,1,Punjab Kings,Royal Challengers Bangalore,15,5,Shikhar Dhawan,Mohammed Siraj,1,0,1,0,
13050,55,1,Punjab Kings,Royal Challengers Bangalore,15,6,Jonny Bairstow,Glenn Maxwell,0,0,0,1,lbw
13051,55,1,Punjab Kings,Royal Challengers Bangalore,16,1,Arshdeep Singh,Mohammed Siraj,2,0,2,0,
13052,55,1,Punjab Kings,Royal Challengers Bangalore,16,2,Arshdeep Singh,Mohammed Siraj,1,0,1,0,
13053,55,1,Punjab Kings,Royal Challengers Bangalore,16,3,Arshdeep Singh,Glenn Maxwell,6,0,6,0,
13054,55,1,Punjab Kings,Royal Challengers Bangalore,16,4,Arshdeep Singh,Mohammed Siraj,0,0,0,0,
13055,55,1,Punjab Kings,Royal Challengers Bangalore,16,5,Jonny Bairstow,Mohammed Siraj,0,0,0,0,
13056,55,1,Punjab Kings,Royal Challengers Bangalore,16,6,Arshdeep Singh,Dinesh Karthik,2,0,2,0,
13057,55,1,Punjab Kings,Royal Challengers Bangalore,17,1,Shikhar Dhawan,Mohammed Siraj,0,0,0,0,
13058,55,1,Punjab Kings,Royal Challengers Bangalore,17,2,Jonny Bairstow,Mohammed Siraj,0,0,0,0,
13059,55,1,Punjab Kings,Royal Challengers Bangalore,17,3,Arshdeep Singh,Glenn Maxwell,2,0,2,0,
13060,55,1,Punjab Kings,Royal Challengers Bangalore,17,4,Arshdeep Singh,Glenn Maxwell,0,0,0,0,
13061,55,1,Punjab Kings,Royal Challengers Bangalore,17,5,Shikhar Dhawan,Mohammed Siraj,4,1,5,0,
13062,55,1,Punjab Kings,Royal Challengers Bangalore,17,6,Jonny Bairstow,Dinesh Karthik,0,0,0,0,
13063,55,1,Punjab Kings,Royal Challengers Bangalore,18,1,Arshdeep Singh,Dinesh Karthik,1,0,1,1,caught
13064,55,1,Punjab Kings,Royal Challengers Bangalore,18,2,Arshdeep Singh,Mohammed Siraj,2,0,2,0,
13065,55,1,Punjab Kings,Royal Challengers Bangalore,18,3,Jonny Bairstow,Mohammed Siraj,1,0,1,0,
13066,55,1,Punjab Kings,Royal Challengers Bangalore,18,4,Jonny Bairstow,Dinesh Karthik,4,0,4,0,
13067,55,1,Punjab Kings,Royal Challengers Bangalore,18,5,Arshdeep Singh,Dinesh Karthik,4,0,4,0,
13068,55,1,Punjab Kings,Royal Challengers Bangalore,18,6,Arshdeep Singh,Glenn Maxwell,2,0,2,0,
13069,55,1,Punjab Kings,Royal Challengers Bangalore,19,1,Jonny Bairstow,Glenn Maxwell,6,1,7,0,
13070,55,1,Punjab Kings,Royal Challengers Bangalore,19,2,Jonny Bairstow,Mohammed Siraj,0,0,0,0,
